bot_0_playerId,bot_0_id,bot_0_attack,bot_0_hp,bot_0_mana,bot_0_maxMana,bot_0_gems_0,bot_0_gems_1,bot_1_playerId,bot_1_id,bot_1_attack,bot_1_hp,bot_1_mana,bot_1_maxMana,bot_1_gems_0,bot_1_gems_1,bot_2_playerId,bot_2_id,bot_2_attack,bot_2_hp,bot_2_mana,bot_2_maxMana,bot_2_gems_0,bot_2_gems_1,currentBoard_0_index,currentBoard_0_type,currentBoard_0_modifier,currentBoard_0_x,currentBoard_0_y,currentBoard_1_index,currentBoard_1_type,currentBoard_1_modifier,currentBoard_1_x,currentBoard_1_y,currentBoard_2_index,currentBoard_2_type,currentBoard_2_modifier,currentBoard_2_x,currentBoard_2_y,currentBoard_3_index,currentBoard_3_type,currentBoard_3_modifier,currentBoard_3_x,currentBoard_3_y,currentBoard_4_index,currentBoard_4_type,currentBoard_4_modifier,currentBoard_4_x,currentBoard_4_y,currentBoard_5_index,currentBoard_5_type,currentBoard_5_modifier,currentBoard_5_x,currentBoard_5_y,currentBoard_6_index,currentBoard_6_type,currentBoard_6_modifier,currentBoard_6_x,currentBoard_6_y,currentBoard_7_index,currentBoard_7_type,currentBoard_7_modifier,currentBoard_7_x,currentBoard_7_y,currentBoard_8_index,currentBoard_8_type,currentBoard_8_modifier,currentBoard_8_x,currentBoard_8_y,currentBoard_9_index,currentBoard_9_type,currentBoard_9_modifier,currentBoard_9_x,currentBoard_9_y,currentBoard_10_index,currentBoard_10_type,currentBoard_10_modifier,currentBoard_10_x,currentBoard_10_y,currentBoard_11_index,currentBoard_11_type,currentBoard_11_modifier,currentBoard_11_x,currentBoard_11_y,currentBoard_12_index,currentBoard_12_type,currentBoard_12_modifier,currentBoard_12_x,currentBoard_12_y,currentBoard_13_index,currentBoard_13_type,currentBoard_13_modifier,currentBoard_13_x,currentBoard_13_y,currentBoard_14_index,currentBoard_14_type,currentBoard_14_modifier,currentBoard_14_x,currentBoard_14_y,currentBoard_15_index,currentBoard_15_type,currentBoard_15_modifier,currentBoard_15_x,currentBoard_15_y,currentBoard_16_index,currentBoard_16_type,currentBoard_16_modifier,currentBoard_16_x,currentBoard_16_y,currentBoard_17_index,currentBoard_17_type,currentBoard_17_modifier,currentBoard_17_x,currentBoard_17_y,currentBoard_18_index,currentBoard_18_type,currentBoard_18_modifier,currentBoard_18_x,currentBoard_18_y,currentBoard_19_index,currentBoard_19_type,currentBoard_19_modifier,currentBoard_19_x,currentBoard_19_y,currentBoard_20_index,currentBoard_20_type,currentBoard_20_modifier,currentBoard_20_x,currentBoard_20_y,currentBoard_21_index,currentBoard_21_type,currentBoard_21_modifier,currentBoard_21_x,currentBoard_21_y,currentBoard_22_index,currentBoard_22_type,currentBoard_22_modifier,currentBoard_22_x,currentBoard_22_y,currentBoard_23_index,currentBoard_23_type,currentBoard_23_modifier,currentBoard_23_x,currentBoard_23_y,currentBoard_24_index,currentBoard_24_type,currentBoard_24_modifier,currentBoard_24_x,currentBoard_24_y,currentBoard_25_index,currentBoard_25_type,currentBoard_25_modifier,currentBoard_25_x,currentBoard_25_y,currentBoard_26_index,currentBoard_26_type,currentBoard_26_modifier,currentBoard_26_x,currentBoard_26_y,currentBoard_27_index,currentBoard_27_type,currentBoard_27_modifier,currentBoard_27_x,currentBoard_27_y,currentBoard_28_index,currentBoard_28_type,currentBoard_28_modifier,currentBoard_28_x,currentBoard_28_y,currentBoard_29_index,currentBoard_29_type,currentBoard_29_modifier,currentBoard_29_x,currentBoard_29_y,currentBoard_30_index,currentBoard_30_type,currentBoard_30_modifier,currentBoard_30_x,currentBoard_30_y,currentBoard_31_index,currentBoard_31_type,currentBoard_31_modifier,currentBoard_31_x,currentBoard_31_y,currentBoard_32_index,currentBoard_32_type,currentBoard_32_modifier,currentBoard_32_x,currentBoard_32_y,currentBoard_33_index,currentBoard_33_type,currentBoard_33_modifier,currentBoard_33_x,currentBoard_33_y,currentBoard_34_index,currentBoard_34_type,currentBoard_34_modifier,currentBoard_34_x,currentBoard_34_y,currentBoard_35_index,currentBoard_35_type,currentBoard_35_modifier,currentBoard_35_x,currentBoard_35_y,currentBoard_36_index,currentBoard_36_type,currentBoard_36_modifier,currentBoard_36_x,currentBoard_36_y,currentBoard_37_index,currentBoard_37_type,currentBoard_37_modifier,currentBoard_37_x,currentBoard_37_y,currentBoard_38_index,currentBoard_38_type,currentBoard_38_modifier,currentBoard_38_x,currentBoard_38_y,currentBoard_39_index,currentBoard_39_type,currentBoard_39_modifier,currentBoard_39_x,currentBoard_39_y,currentBoard_40_index,currentBoard_40_type,currentBoard_40_modifier,currentBoard_40_x,currentBoard_40_y,currentBoard_41_index,currentBoard_41_type,currentBoard_41_modifier,currentBoard_41_x,currentBoard_41_y,currentBoard_42_index,currentBoard_42_type,currentBoard_42_modifier,currentBoard_42_x,currentBoard_42_y,currentBoard_43_index,currentBoard_43_type,currentBoard_43_modifier,currentBoard_43_x,currentBoard_43_y,currentBoard_44_index,currentBoard_44_type,currentBoard_44_modifier,currentBoard_44_x,currentBoard_44_y,currentBoard_45_index,currentBoard_45_type,currentBoard_45_modifier,currentBoard_45_x,currentBoard_45_y,currentBoard_46_index,currentBoard_46_type,currentBoard_46_modifier,currentBoard_46_x,currentBoard_46_y,currentBoard_47_index,currentBoard_47_type,currentBoard_47_modifier,currentBoard_47_x,currentBoard_47_y,currentBoard_48_index,currentBoard_48_type,currentBoard_48_modifier,currentBoard_48_x,currentBoard_48_y,currentBoard_49_index,currentBoard_49_type,currentBoard_49_modifier,currentBoard_49_x,currentBoard_49_y,currentBoard_50_index,currentBoard_50_type,currentBoard_50_modifier,currentBoard_50_x,currentBoard_50_y,currentBoard_51_index,currentBoard_51_type,currentBoard_51_modifier,currentBoard_51_x,currentBoard_51_y,currentBoard_52_index,currentBoard_52_type,currentBoard_52_modifier,currentBoard_52_x,currentBoard_52_y,currentBoard_53_index,currentBoard_53_type,currentBoard_53_modifier,currentBoard_53_x,currentBoard_53_y,currentBoard_54_index,currentBoard_54_type,currentBoard_54_modifier,currentBoard_54_x,currentBoard_54_y,currentBoard_55_index,currentBoard_55_type,currentBoard_55_modifier,currentBoard_55_x,currentBoard_55_y,currentBoard_56_index,currentBoard_56_type,currentBoard_56_modifier,currentBoard_56_x,currentBoard_56_y,currentBoard_57_index,currentBoard_57_type,currentBoard_57_modifier,currentBoard_57_x,currentBoard_57_y,currentBoard_58_index,currentBoard_58_type,currentBoard_58_modifier,currentBoard_58_x,currentBoard_58_y,currentBoard_59_index,currentBoard_59_type,currentBoard_59_modifier,currentBoard_59_x,currentBoard_59_y,currentBoard_60_index,currentBoard_60_type,currentBoard_60_modifier,currentBoard_60_x,currentBoard_60_y,currentBoard_61_index,currentBoard_61_type,currentBoard_61_modifier,currentBoard_61_x,currentBoard_61_y,currentBoard_62_index,currentBoard_62_type,currentBoard_62_modifier,currentBoard_62_x,currentBoard_62_y,currentBoard_63_index,currentBoard_63_type,currentBoard_63_modifier,currentBoard_63_x,currentBoard_63_y,enemy_0_playerId,enemy_0_id,enemy_0_attack,enemy_0_hp,enemy_0_mana,enemy_0_maxMana,enemy_0_gems_0,enemy_0_gems_1,enemy_1_playerId,enemy_1_id,enemy_1_attack,enemy_1_hp,enemy_1_mana,enemy_1_maxMana,enemy_1_gems_0,enemy_1_gems_1,enemy_2_playerId,enemy_2_id,enemy_2_attack,enemy_2_hp,enemy_2_mana,enemy_2_maxMana,enemy_2_gems_0,enemy_2_gems_1,matchGem_index1,matchGem_index2,matchGem_type,label
1,0,5,0,0,8,5,2,1,8,6,19,3,6,3,0,1,7,6,18,0,7,5,6,0,2,0,0,0,1,0,0,1,0,2,5,0,2,0,3,3,0,3,0,4,5,0,4,0,5,1,0,5,0,6,2,0,6,0,7,3,0,7,0,8,0,0,0,1,9,5,0,1,1,10,1,0,2,1,11,2,0,3,1,12,4,0,4,1,13,0,0,5,1,14,3,0,6,1,15,5,0,7,1,16,3,0,0,2,17,1,0,1,2,18,6,0,2,2,19,0,0,3,2,20,5,0,4,2,21,1,0,5,2,22,5,0,6,2,23,0,0,7,2,24,4,0,0,3,25,6,0,1,3,26,4,0,2,3,27,5,0,3,3,28,1,0,4,3,29,2,0,5,3,30,6,0,6,3,31,1,0,7,3,32,5,0,0,4,33,3,0,1,4,34,2,3,2,4,35,0,0,3,4,36,2,0,4,4,37,4,0,5,4,38,2,0,6,4,39,5,0,7,4,40,3,0,0,5,41,6,0,1,5,42,4,0,2,5,43,6,0,3,5,44,1,0,4,5,45,5,0,5,5,46,0,0,6,5,47,6,0,7,5,48,6,0,0,6,49,5,0,1,6,50,1,0,2,6,51,1,0,3,6,52,2,0,4,6,53,3,0,5,6,54,2,0,6,6,55,2,0,7,6,56,6,0,0,7,57,4,0,1,7,58,5,0,2,7,59,3,0,3,7,60,1,0,4,7,61,2,0,5,7,62,6,8,6,7,63,4,0,7,7,2,2,11,12,9,9,5,1,2,5,5,18,4,6,2,1,2,8,6,13,3,6,3,0,29,37,2,-4.35
1,1,7,30,3,7,2,1,1,7,6,30,0,7,5,6,1,8,6,25,3,6,3,0,0,3,0,0,0,1,5,0,1,0,2,3,0,2,0,3,2,0,3,0,4,3,0,4,0,5,4,0,5,0,6,4,0,6,0,7,5,0,7,0,8,4,0,0,1,9,5,0,1,1,10,4,0,2,1,11,4,0,3,1,12,3,0,4,1,13,0,0,5,1,14,3,0,6,1,15,2,0,7,1,16,1,0,0,2,17,4,0,1,2,18,2,0,2,2,19,1,6,3,2,20,2,0,4,2,21,5,0,5,2,22,4,0,6,2,23,6,0,7,2,24,5,0,0,3,25,3,0,1,3,26,5,0,2,3,27,4,0,3,3,28,3,0,4,3,29,3,0,5,3,30,6,0,6,3,31,0,0,7,3,32,2,0,0,4,33,5,0,1,4,34,5,0,2,4,35,0,0,3,4,36,5,0,4,4,37,6,0,5,4,38,1,0,6,4,39,0,0,7,4,40,6,0,0,5,41,3,0,1,5,42,3,0,2,5,43,0,0,3,5,44,4,0,4,5,45,6,0,5,5,46,1,0,6,5,47,5,0,7,5,48,3,0,0,6,49,1,0,1,6,50,5,0,2,6,51,3,0,3,6,52,6,0,4,6,53,0,0,5,6,54,0,0,6,6,55,3,0,7,6,56,0,0,0,7,57,3,0,1,7,58,0,0,2,7,59,4,0,3,7,60,6,0,4,7,61,2,0,5,7,62,2,0,6,7,63,5,0,7,7,2,1,15,10,0,7,2,1,2,6,14,22,6,6,3,4,2,7,14,22,3,7,5,6,8,9,4,-1.14
1,0,5,0,0,8,5,2,1,8,6,8,3,6,3,0,1,7,6,7,0,7,5,6,0,2,0,0,0,1,0,0,1,0,2,5,0,2,0,3,3,0,3,0,4,5,0,4,0,5,1,0,5,0,6,2,0,6,0,7,3,0,7,0,8,0,0,0,1,9,5,0,1,1,10,1,0,2,1,11,2,0,3,1,12,4,0,4,1,13,0,0,5,1,14,3,0,6,1,15,5,0,7,1,16,3,0,0,2,17,1,0,1,2,18,6,0,2,2,19,0,0,3,2,20,5,0,4,2,21,1,0,5,2,22,5,0,6,2,23,0,0,7,2,24,4,0,0,3,25,6,0,1,3,26,4,0,2,3,27,5,0,3,3,28,1,0,4,3,29,4,0,5,3,30,6,0,6,3,31,1,0,7,3,32,5,0,0,4,33,3,0,1,4,34,2,3,2,4,35,0,0,3,4,36,1,0,4,4,37,5,0,5,4,38,0,0,6,4,39,5,0,7,4,40,3,0,0,5,41,6,0,1,5,42,4,0,2,5,43,6,0,3,5,44,4,0,4,5,45,4,0,5,5,46,6,8,6,5,47,6,0,7,5,48,6,0,0,6,49,5,0,1,6,50,5,0,2,6,51,2,0,3,6,52,2,0,4,6,53,4,0,5,6,54,5,0,6,6,55,2,0,7,6,56,6,0,0,7,57,4,0,1,7,58,4,0,2,7,59,3,0,3,7,60,0,0,4,7,61,0,0,5,7,62,4,0,6,7,63,4,0,7,7,2,2,11,12,3,9,5,1,2,5,5,18,5,6,2,1,2,8,6,13,3,6,3,0,21,20,1,-1.56
2,1,15,12,0,7,2,1,2,7,14,30,0,7,5,6,2,6,14,30,3,6,3,4,0,0,0,0,0,1,2,0,1,0,2,5,0,2,0,3,5,0,3,0,4,3,0,4,0,5,3,0,5,0,6,6,0,6,0,7,6,0,7,0,8,1,0,0,1,9,6,0,1,1,10,0,0,2,1,11,0,0,3,1,12,5,0,4,1,13,4,0,5,1,14,0,0,6,1,15,1,0,7,1,16,2,0,0,2,17,1,0,1,2,18,2,0,2,2,19,0,0,3,2,20,4,0,4,2,21,5,0,5,2,22,6,0,6,2,23,3,0,7,2,24,0,0,0,3,25,1,0,1,3,26,5,0,2,3,27,3,0,3,3,28,6,0,4,3,29,2,0,5,3,30,0,0,6,3,31,6,0,7,3,32,0,0,0,4,33,4,0,1,4,34,2,0,2,4,35,5,0,3,4,36,4,0,4,4,37,3,0,5,4,38,1,0,6,4,39,6,0,7,4,40,3,0,0,5,41,6,0,1,5,42,6,0,2,5,43,1,0,3,5,44,3,0,4,5,45,5,0,5,5,46,6,0,6,5,47,3,0,7,5,48,3,0,0,6,49,6,0,1,6,50,1,0,2,6,51,3,0,3,6,52,0,0,4,6,53,4,0,5,6,54,4,0,6,6,55,3,0,7,6,56,4,0,0,7,57,3,0,1,7,58,2,0,2,7,59,2,0,3,7,60,1,0,4,7,61,3,0,5,7,62,0,0,6,7,63,6,0,7,7,1,1,7,18,6,7,2,1,1,7,6,18,7,7,5,6,1,6,6,18,3,6,3,4,8,9,1,-1.4
1,0,5,30,0,8,5,2,1,8,6,25,0,6,3,0,1,7,6,30,0,7,5,6,0,2,0,0,0,1,5,0,1,0,2,3,0,2,0,3,1,0,3,0,4,2,0,4,0,5,1,0,5,0,6,2,0,6,0,7,3,0,7,0,8,3,0,0,1,9,6,0,1,1,10,0,0,2,1,11,0,0,3,1,12,2,0,4,1,13,5,0,5,1,14,2,0,6,1,15,5,0,7,1,16,5,0,0,2,17,5,0,1,2,18,0,0,2,2,19,0,0,3,2,20,6,0,4,2,21,1,0,5,2,22,0,0,6,2,23,3,0,7,2,24,0,0,0,3,25,2,0,1,3,26,5,0,2,3,27,2,0,3,3,28,5,0,4,3,29,0,0,5,3,30,4,0,6,3,31,4,0,7,3,32,6,0,0,4,33,6,0,1,4,34,5,0,2,4,35,6,0,3,4,36,4,0,4,4,37,3,0,5,4,38,5,0,6,4,39,2,0,7,4,40,1,0,0,5,41,3,0,1,5,42,1,0,2,5,43,3,0,3,5,44,6,0,4,5,45,5,0,5,5,46,4,0,6,5,47,1,0,7,5,48,1,0,0,6,49,2,0,1,6,50,2,0,2,6,51,6,0,3,6,52,2,0,4,6,53,2,0,5,6,54,1,0,6,6,55,0,0,7,6,56,0,0,0,7,57,1,0,1,7,58,4,0,2,7,59,6,0,3,7,60,4,0,4,7,61,6,0,5,7,62,1,0,6,7,63,6,0,7,7,2,5,5,30,6,6,2,1,2,6,6,30,0,6,3,4,2,7,6,30,0,7,5,6,57,56,1,-2.25
2,1,15,10,0,7,2,1,2,6,14,22,6,6,3,4,2,7,14,22,3,7,5,6,0,3,0,0,0,1,5,0,1,0,2,3,0,2,0,3,2,0,3,0,4,3,0,4,0,5,4,0,5,0,6,4,0,6,0,7,5,0,7,0,8,5,0,0,1,9,4,0,1,1,10,2,0,2,1,11,1,6,3,1,12,3,0,4,1,13,0,0,5,1,14,3,0,6,1,15,2,0,7,1,16,1,0,0,2,17,3,0,1,2,18,5,0,2,2,19,4,0,3,2,20,2,0,4,2,21,5,0,5,2,22,4,0,6,2,23,6,0,7,2,24,2,0,0,3,25,3,0,1,3,26,3,0,2,3,27,0,0,3,3,28,3,0,4,3,29,3,0,5,3,30,6,0,6,3,31,0,0,7,3,32,6,0,0,4,33,1,0,1,4,34,5,0,2,4,35,0,0,3,4,36,5,0,4,4,37,6,0,5,4,38,1,0,6,4,39,0,0,7,4,40,3,0,0,5,41,3,0,1,5,42,0,0,2,5,43,3,0,3,5,44,4,0,4,5,45,6,0,5,5,46,1,0,6,5,47,5,0,7,5,48,0,0,0,6,49,0,0,1,6,50,6,0,2,6,51,4,0,3,6,52,6,0,4,6,53,0,0,5,6,54,0,0,6,6,55,3,0,7,6,56,4,0,0,7,57,0,0,1,7,58,1,0,2,7,59,3,0,3,7,60,6,0,4,7,61,2,0,5,7,62,2,0,6,7,63,5,0,7,7,1,1,7,30,3,7,2,1,1,7,6,30,3,7,5,6,1,8,6,25,3,6,3,0,26,27,3,0.3
1,0,5,30,0,8,5,2,1,8,6,25,0,6,3,0,1,7,6,30,0,7,5,6,0,2,0,0,0,1,5,0,1,0,2,3,0,2,0,3,1,0,3,0,4,2,0,4,0,5,1,0,5,0,6,2,0,6,0,7,3,0,7,0,8,3,0,0,1,9,6,0,1,1,10,0,0,2,1,11,0,0,3,1,12,2,0,4,1,13,5,0,5,1,14,2,0,6,1,15,5,0,7,1,16,5,0,0,2,17,5,0,1,2,18,0,0,2,2,19,0,0,3,2,20,6,0,4,2,21,1,0,5,2,22,0,0,6,2,23,3,0,7,2,24,0,0,0,3,25,2,0,1,3,26,5,0,2,3,27,2,0,3,3,28,5,0,4,3,29,0,0,5,3,30,4,0,6,3,31,4,0,7,3,32,6,0,0,4,33,6,0,1,4,34,5,0,2,4,35,6,0,3,4,36,4,0,4,4,37,3,0,5,4,38,5,0,6,4,39,2,0,7,4,40,0,0,0,5,41,3,0,1,5,42,1,0,2,5,43,3,0,3,5,44,6,0,4,5,45,5,0,5,5,46,4,0,6,5,47,1,0,7,5,48,3,0,0,6,49,2,0,1,6,50,6,0,2,6,51,6,0,3,6,52,4,0,4,6,53,6,0,5,6,54,1,0,6,6,55,0,0,7,6,56,5,0,0,7,57,0,0,1,7,58,4,0,2,7,59,5,0,3,7,60,0,0,4,7,61,3,0,5,7,62,1,0,6,7,63,6,0,7,7,2,5,5,30,0,6,2,1,2,6,6,30,0,6,3,4,2,7,11,35,3,7,5,6,47,46,1,-1.05
1,1,7,18,6,7,2,1,1,7,6,18,7,7,5,6,1,6,6,18,3,6,3,4,0,0,0,0,0,1,2,0,1,0,2,5,0,2,0,3,5,0,3,0,4,3,0,4,0,5,3,0,5,0,6,6,0,6,0,7,6,0,7,0,8,4,0,0,1,9,3,0,1,1,10,0,0,2,1,11,0,0,3,1,12,5,0,4,1,13,4,0,5,1,14,0,0,6,1,15,1,0,7,1,16,2,0,0,2,17,6,0,1,2,18,2,0,2,2,19,0,0,3,2,20,4,0,4,2,21,5,0,5,2,22,6,0,6,2,23,3,0,7,2,24,0,0,0,3,25,0,0,1,3,26,5,0,2,3,27,3,0,3,3,28,6,0,4,3,29,2,0,5,3,30,0,0,6,3,31,6,0,7,3,32,0,0,0,4,33,3,0,1,4,34,2,0,2,4,35,5,0,3,4,36,4,0,4,4,37,3,0,5,4,38,1,0,6,4,39,6,0,7,4,40,3,0,0,5,41,5,0,1,5,42,6,0,2,5,43,1,0,3,5,44,3,0,4,5,45,5,0,5,5,46,6,0,6,5,47,3,0,7,5,48,3,0,0,6,49,6,0,1,6,50,1,0,2,6,51,3,0,3,6,52,0,0,4,6,53,4,0,5,6,54,4,0,6,6,55,3,0,7,6,56,4,0,0,7,57,6,0,1,7,58,4,0,2,7,59,4,0,3,7,60,1,0,4,7,61,3,0,5,7,62,0,0,6,7,63,6,0,7,7,2,1,15,12,0,7,2,1,2,7,14,30,0,7,5,6,2,6,14,30,6,6,3,4,12,4,5,-0.9
1,0,5,30,0,8,5,2,1,8,6,25,0,6,3,0,1,7,6,30,3,7,5,6,0,2,0,0,0,1,5,0,1,0,2,3,0,2,0,3,1,0,3,0,4,2,0,4,0,5,1,0,5,0,6,2,0,6,0,7,3,0,7,0,8,3,0,0,1,9,6,0,1,1,10,0,0,2,1,11,0,0,3,1,12,2,0,4,1,13,5,0,5,1,14,2,0,6,1,15,5,0,7,1,16,5,0,0,2,17,0,0,1,2,18,1,0,2,2,19,0,0,3,2,20,6,0,4,2,21,1,0,5,2,22,0,0,6,2,23,3,0,7,2,24,0,0,0,3,25,2,0,1,3,26,6,0,2,3,27,2,0,3,3,28,5,0,4,3,29,0,0,5,3,30,4,0,6,3,31,4,0,7,3,32,6,0,0,4,33,6,0,1,4,34,4,0,2,4,35,6,0,3,4,36,4,0,4,4,37,3,0,5,4,38,5,0,6,4,39,2,0,7,4,40,0,0,0,5,41,3,0,1,5,42,4,0,2,5,43,3,0,3,5,44,6,0,4,5,45,5,0,5,5,46,1,0,6,5,47,4,0,7,5,48,3,0,0,6,49,2,0,1,6,50,3,0,2,6,51,6,0,3,6,52,4,0,4,6,53,6,0,5,6,54,1,0,6,6,55,0,0,7,6,56,5,0,0,7,57,0,0,1,7,58,5,0,2,7,59,5,0,3,7,60,0,0,4,7,61,3,0,5,7,62,2,0,6,7,63,6,0,7,7,2,5,5,30,0,6,2,1,2,6,6,30,0,6,3,4,2,7,11,35,7,7,5,6,44,52,6,-1.56
2,1,7,30,7,7,2,1,2,6,6,30,3,6,3,4,2,3,9,25,0,9,5,6,0,2,0,0,0,1,3,0,1,0,2,6,0,2,0,3,5,0,3,0,4,3,0,4,0,5,2,0,5,0,6,6,0,6,0,7,4,0,7,0,8,2,0,0,1,9,4,0,1,1,10,2,0,2,1,11,0,0,3,1,12,6,0,4,1,13,0,0,5,1,14,3,0,6,1,15,2,0,7,1,16,1,0,0,2,17,1,0,1,2,18,5,0,2,2,19,4,0,3,2,20,4,0,4,2,21,0,0,5,2,22,6,0,6,2,23,5,0,7,2,24,2,0,0,3,25,6,0,1,3,26,4,2,2,3,27,0,0,3,3,28,1,0,4,3,29,5,0,5,3,30,4,0,6,3,31,1,0,7,3,32,4,0,0,4,33,1,0,1,4,34,1,0,2,4,35,3,0,3,4,36,4,0,4,4,37,0,0,5,4,38,1,0,6,4,39,0,0,7,4,40,4,0,0,5,41,2,0,1,5,42,3,0,2,5,43,6,0,3,5,44,1,0,4,5,45,5,0,5,5,46,5,0,6,5,47,3,0,7,5,48,3,0,0,6,49,5,0,1,6,50,6,0,2,6,51,0,0,3,6,52,0,0,4,6,53,3,0,5,6,54,1,0,6,6,55,2,0,7,6,56,4,0,0,7,57,1,0,1,7,58,1,0,2,7,59,2,0,3,7,60,4,0,4,7,61,2,0,5,7,62,3,0,6,7,63,6,0,7,7,1,5,5,23,6,6,2,1,1,6,6,30,3,6,3,4,1,7,6,30,4,7,5,6,24,16,2,-0.71
1,0,5,19,0,8,5,2,1,8,6,14,0,6,3,0,1,7,6,19,3,7,5,6,0,2,0,0,0,1,5,0,1,0,2,3,0,2,0,3,1,0,3,0,4,2,0,4,0,5,1,0,5,0,6,2,0,6,0,7,3,0,7,0,8,3,0,0,1,9,6,0,1,1,10,0,0,2,1,11,0,0,3,1,12,2,0,4,1,13,5,0,5,1,14,2,0,6,1,15,5,0,7,1,16,5,0,0,2,17,0,0,1,2,18,1,0,2,2,19,0,0,3,2,20,6,0,4,2,21,1,0,5,2,22,0,0,6,2,23,3,0,7,2,24,0,0,0,3,25,2,0,1,3,26,4,0,2,3,27,2,0,3,3,28,5,0,4,3,29,0,0,5,3,30,4,0,6,3,31,4,0,7,3,32,0,0,0,4,33,3,0,1,4,34,2,3,2,4,35,3,0,3,4,36,4,0,4,4,37,3,0,5,4,38,5,0,6,4,39,2,0,7,4,40,3,0,0,5,41,2,0,1,5,42,4,0,2,5,43,5,0,3,5,44,4,0,4,5,45,5,0,5,5,46,1,0,6,5,47,4,0,7,5,48,5,0,0,6,49,0,0,1,6,50,3,0,2,6,51,6,0,3,6,52,0,0,4,6,53,3,0,5,6,54,1,0,6,6,55,0,0,7,6,56,5,0,0,7,57,6,0,1,7,58,5,0,2,7,59,3,0,3,7,60,3,0,4,7,61,6,0,5,7,62,2,0,6,7,63,6,0,7,7,2,5,5,25,0,6,2,1,2,6,6,30,0,6,3,4,2,7,11,35,0,7,5,6,17,9,0,-1.76
1,0,7,17,3,8,5,2,1,8,8,12,0,6,3,0,1,7,8,17,3,7,5,6,0,2,0,0,0,1,5,0,1,0,2,3,0,2,0,3,1,0,3,0,4,2,0,4,0,5,1,0,5,0,6,2,0,6,0,7,3,0,7,0,8,3,0,0,1,9,6,0,1,1,10,1,0,2,1,11,0,0,3,1,12,2,0,4,1,13,5,0,5,1,14,2,0,6,1,15,5,0,7,1,16,5,0,0,2,17,2,0,1,2,18,4,0,2,2,19,2,0,3,2,20,6,0,4,2,21,1,0,5,2,22,0,0,6,2,23,3,0,7,2,24,0,0,0,3,25,3,0,1,3,26,2,3,2,3,27,3,0,3,3,28,5,0,4,3,29,0,0,5,3,30,4,0,6,3,31,4,0,7,3,32,0,0,0,4,33,2,0,1,4,34,4,0,2,4,35,5,0,3,4,36,4,0,4,4,37,3,0,5,4,38,5,0,6,4,39,2,0,7,4,40,3,0,0,5,41,0,0,1,5,42,3,0,2,5,43,6,0,3,5,44,4,0,4,5,45,5,0,5,5,46,1,0,6,5,47,4,0,7,5,48,5,0,0,6,49,6,0,1,6,50,5,0,2,6,51,3,0,3,6,52,0,0,4,6,53,3,0,5,6,54,1,0,6,6,55,0,0,7,6,56,5,0,0,7,57,2,0,1,7,58,4,0,2,7,59,2,0,3,7,60,3,0,4,7,61,6,0,5,7,62,2,0,6,7,63,6,0,7,7,2,5,5,25,0,6,2,1,2,6,6,30,3,6,3,4,2,7,11,35,0,7,5,6,26,18,2,-0.33
1,1,7,11,3,7,2,1,1,7,6,30,3,7,5,6,1,8,6,25,3,6,3,0,0,3,0,0,0,1,5,0,1,0,2,3,0,2,0,3,2,0,3,0,4,3,0,4,0,5,4,0,5,0,6,4,0,6,0,7,5,0,7,0,8,5,0,0,1,9,4,0,1,1,10,2,0,2,1,11,1,6,3,1,12,3,0,4,1,13,0,0,5,1,14,3,0,6,1,15,2,0,7,1,16,1,0,0,2,17,3,0,1,2,18,5,0,2,2,19,4,0,3,2,20,2,0,4,2,21,5,0,5,2,22,4,0,6,2,23,6,0,7,2,24,2,0,0,3,25,3,0,1,3,26,0,0,2,3,27,0,0,3,3,28,5,0,4,3,29,6,0,5,3,30,6,0,6,3,31,0,0,7,3,32,6,0,0,4,33,1,0,1,4,34,5,0,2,4,35,3,0,3,4,36,4,0,4,4,37,6,0,5,4,38,1,0,6,4,39,0,0,7,4,40,3,0,0,5,41,3,0,1,5,42,0,0,2,5,43,4,0,3,5,44,6,0,4,5,45,0,0,5,5,46,1,0,6,5,47,5,0,7,5,48,0,0,0,6,49,0,0,1,6,50,6,0,2,6,51,3,0,3,6,52,6,0,4,6,53,2,0,5,6,54,0,0,6,6,55,3,0,7,6,56,4,0,0,7,57,0,0,1,7,58,1,0,2,7,59,2,0,3,7,60,0,0,4,7,61,6,0,5,7,62,2,0,6,7,63,5,0,7,7,2,1,15,8,0,7,2,1,2,6,14,20,0,6,3,4,2,7,14,20,3,7,5,6,37,36,6,1.15
